"CUST_ID","CUST_FIRST_NAME","CUST_LAST_NAME","CUST_GENDER","CUST_YEAR_OF_BIRTH","CUST_MARITAL_STATUS","CUST_STREET_ADDRESS","CUST_POSTAL_CODE","CUST_CITY","CUST_CITY_ID","CUST_STATE_PROVINCE","CUST_STATE_PROVINCE_ID","COUNTRY_ID","CUST_MAIN_PHONE_NUMBER","CUST_INCOME_LEVEL","CUST_CREDIT_LIMIT","CUST_EMAIL","CUST_TOTAL","CUST_TOTAL_ID","CUST_SRC_ID","CUST_EFF_FROM","CUST_EFF_TO","CUST_VALID"
2245,"Urban","Everrett","M",1960,"single","37 East Grayson Street","52383","Lublin",51809,"Lublin",52648,52786,"354-732-6157","H: 150,000 - 169,999",3000,"Everrett@company.example.com","Customer total",52772,,2019-01-01,,"I"
5800,"Urban","Everrett","M",1990,"single","37 South Tyler Street","92117","Oranjewoud",52037,"Friesland",52600,52770,"286-380-4898","H: 150,000 - 169,999",7000,"Everrett@company.example.com","Customer total",52772,,2019-01-01,,"I"
9355,"Urban","Everrett","M",1961,"single","47 North Klamath Road","79119","Kerkrade",51726,"Limburg",52646,52770,"315-466-9071","H: 150,000 - 169,999",9000,"Everrett@company.example.com","Customer total",52772,,2019-01-01,,"I"
12911,"Urban","Everrett","M",1964,"single","57 West Alexandra Drive","89484","Bristol",51219,"England - Avon",52588,52789,"321-525-3945","H: 150,000 - 169,999",1500,"Everrett@company.example.com","Customer total",52772,,2019-01-01,,"I"
16466,"Urban","Everrett","M",1961,"single","67 Midland Avenue","34077","Schimmert",52297,"Limburg",52646,52770,"344-243-1186","H: 150,000 - 169,999",7000,"Everrett@company.example.com","Customer total",52772,,2019-01-01,,"I"
20022,"Urban","Everrett","M",1975,"single","67 South Buffalo Avenue","53574","Almere",51057,"Flevopolder",52599,52770,"585-568-6431","H: 150,000 - 169,999",9000,"Everrett@company.example.com","Customer total",52772,,2019-01-01,,"I"
23578,"Urban","Everrett","M",1981,"single","77 West Pennington Avenue","63488","Sydney",52334,"New South Wales",52680,52774,"525-425-6272","H: 150,000 - 169,999",1500,"Everrett@company.example.com","Customer total",52772,,2019-01-01,,"I"
27133,"Urban","Everrett","M",1961,"single","87 East Dare Avenue","66121","Zaanstad",52528,"Noord-Holland",52683,52770,"443-732-5369","H: 150,000 - 169,999",7000,"Everrett@company.example.com","Customer total",52772,,2019-01-01,,"I"
30688,"Urban","Everrett","M",1961,"single","87 South San Jacinto Avenue","76836","Amersfoort",51062,"Utrecht",52750,52770,"232-380-3402","H: 150,000 - 169,999",9000,"Everrett@company.example.com","Customer total",52772,,2019-01-01,,"I"
34243,"Urban","Everrett","M",1963,"single","97 North Grayson Avenue","37400","Yokohama",52526,"Kanagawa",52634,52782,"293-466-8468","H: 150,000 - 169,999",1500,"Everrett@company.example.com","Customer total",52772,,2019-01-01,,"I"
36911,"Urban","Landon","M",1988,"single","107 East Alexandra Avenue","55857","Pune",52114,"Maharashtra",52660,52771,"292-380-8437","H: 150,000 - 169,999",1500,"Landon@company.example.com","Customer total",52772,,2019-01-01,,"I"
40466,"Urban","Landon","M",1976,"single","107 South Midland Avenue","33529","Londrina",51804,"Parana",52698,52775,"471-466-4017","H: 150,000 - 169,999",7000,"Landon@company.example.com","Customer total",52772,,2019-01-01,,"I"
44021,"Urban","Landon","M",1957,"single","117 North Buffalo Avenue","69987","Blumenau",51201,"Santa Catarina",52734,52775,"502-525-8480","H: 150,000 - 169,999",11000,"Landon@company.example.com","Customer total",52772,,2019-01-01,,"I"
103588,"Abbie","Kerry","M",1980,"married","27 North Sabine Boulevard","80202","Birchwood",51191,"TN",52744,52790,"246-210-4041","H: 150,000 - 169,999",3000,"Kerry@company.example.com","Customer total",52772,,2019-01-01,,"A"
102884,"Tonya","Spivak","F",1990,"separated","107 Rio Arriba Avenue","36029","Bethelpark",51185,"PA",52693,52790,"457-668-3048","F: 110,000 - 129,999",3000,"Spivak@company.example.com","Customer total",52772,,2019-01-01,,"A"
100568,"Aidan","Dowd","F",1994,"never married","57 East Tensas Drive","61189","Evinston",51459,"FL",52595,52790,"323-330-1485","J: 190,000 - 249,999",15000,"Dowd@company.example.com","Customer total",52772,,2019-01-01,,"A"
103389,"Abbie","Taft","M",1968,"married","17 West Polk Court","56778","Birch Run",51190,"MI",52654,52790,"638-790-9210","K: 250,000 - 299,999",9000,"Taft@company.example.com","Customer total",52772,,2019-01-01,,"A"
104417,"Branden","Moy","F",1985,"never married","37 South Viginia Street","58488","Dolores",51391,"CO",52569,52790,"238-639-5939","D: 70,000 - 89,999",10000,"Moy@company.example.com","Customer total",52772,,2019-01-01,,"A"
103326,"Alexia","Tansey","F",1991,"never married","87 Chicago Avenue","55787","Montara",51919,"CA",52567,52790,"623-445-5467","L: 300,000 and above",9000,"Tansey@company.example.com","Customer total",52772,,2019-01-01,,"A"
100093,"Grace","Dosi","M",1957,"married","57 Cowlitz Drive","41847","Edgewood",51443,"KY",52632,52790,"441-357-6260","L: 300,000 and above",15000,"Dosi@company.example.com","Customer total",52772,,2019-01-01,,"A"
101019,"Jayden","Jenson","F",1954,"widowed","17 Grand View Court","31132","Saint Marks",52279,"FL",52595,52790,"248-129-7791","F: 110,000 - 129,999",10000,"Jenson@company.example.com","Customer total",52772,,2019-01-01,,"A"
101357,"Jaden","Roy","F",1975,"divorced","7 South Chelsea Circle","67843","Arbuckle",51069,"CA",52567,52790,"309-315-9625","J: 190,000 - 249,999",9000,"Roy@company.example.com","Customer total",52772,,2019-01-01,,"A"
101886,"Jian","Berger","M",1997,"never married","17 Pierce Court","45262","West Milford",52504,"WV",52762,52790,"445-199-3396","E: 90,000 - 109,999",9000,"Berger@company.example.com","Customer total",52772,,2019-01-01,,"A"
103027,"Sydney","Tamayo","F",1971,"divorced","7 South Yavapai Circle","78558","Los Angeles",51806,"CA",52567,52790,"584-548-1540","E: 90,000 - 109,999",7000,"Tamayo@company.example.com","Customer total",52772,,2019-01-01,,"A"
102852,"Shiby","Hornick","M",1973,"married","37 Richmond Street","75917","Molino",51917,"FL",52595,52790,"621-606-9488","B: 30,000 - 49,999",1500,"Hornick@company.example.com","Customer total",52772,,2019-01-01,,"A"
101207,"Grace","Roy","M",1990,"never married","47 West Chelsea Road","67843","Arbuckle",51069,"CA",52567,52790,"357-347-7193","I: 170,000 - 189,999",9000,"Roy@company.example.com","Customer total",52772,,2019-01-01,,"A"
103920,"Spencer","Mcbride","F",1971,"divorced","107 West Manati Avenue","86539","Plains",52111,"MT",52659,52790,"360-285-4352","G: 130,000 - 149,999",5000,"Mcbride@company.example.com","Customer total",52772,,2019-01-01,,"A"
104232,"Sarah","Chin","M",1987,"never married","107 West Tahoe Avenue","88472","Tucumcari",52381,"NM",52671,52790,"182-378-5193","J: 190,000 - 249,999",11000,"Chin@company.example.com","Customer total",52772,,2019-01-01,,"A"
102185,"Sunil","Drescher","M",1982,"married","107 West Upshur Avenue","41847","Edgewood",51443,"KY",52632,52790,"165-437-7004","E: 90,000 - 109,999",7000,"Drescher@company.example.com","Customer total",52772,,2019-01-01,,"A"
101448,"Nicholas","Herold","M",1971,"married","67 North Lampasas Avenue","38312","Forrestcity",51513,"AR",52540,52790,"232-219-7144","J: 190,000 - 249,999",15000,"Herold@company.example.com","Customer total",52772,,2019-01-01,,"A"
100013,"Hunter","Campbell","M",1972,"married","37 North Timberland Street","30331","Forestville",51512,"OH",52688,52790,"623-505-7452","D: 70,000 - 89,999",5000,"Campbell@company.example.com","Customer total",52772,,2019-01-01,,"A"
100482,"Brayden","Carbery","M",1970,"married","47 East Oxford Road","68174","Ortley",52039,"SD",52725,52790,"142-556-7893","I: 170,000 - 189,999",10000,"Carbery@company.example.com","Customer total",52772,,2019-01-01,,"A"
102011,"Denis","Abeles","M",1924,"married","47 South Palm Beach Road","45704","Mackville",51890,"KY",52632,52790,"630-727-3814","J: 190,000 - 249,999",11000,"Abeles@company.example.com","Customer total",52772,,2019-01-01,,"A"
101373,"Jaden","Zwolinsky","M",1964,"married","27 East Blue Angel Boulevard","67843","Arbuckle",51069,"CA",52567,52790,"297-376-7652","A: Below 30,000",1500,"Zwolinsky@company.example.com","Customer total",52772,,2019-01-01,,"A"
104128,"Jadyn","Seto","F",1968,"divorced","47 North Manatee Road","45612","Guiderock",51594,"NE",52666,52790,"227-668-9771","G: 130,000 - 149,999",9000,"Seto@company.example.com","Customer total",52772,,2019-01-01,,"A"
102653,"Chitra","Dadashev","M",1968,"married","67 West Gwinnett Avenue","75917","Molino",51917,"FL",52595,52790,"452-165-9188","J: 190,000 - 249,999",10000,"Dadashev@company.example.com","Customer total",52772,,2019-01-01,,"A"
100914,"Joshua","Prabu","M",1975,"divorced","87 East Merrimack Avenue","55787","Montara",51919,"CA",52567,52790,"258-502-8724","L: 300,000 and above",9000,"Prabu@company.example.com","Customer total",52772,,2019-01-01,,"A"
102266,"Margaret","Drescher","M",1973,"married","87 West Harbor Avenue","78558","Los Angeles",51806,"CA",52567,52790,"316-725-1002","A: Below 30,000",1500,"Drescher@company.example.com","Customer total",52772,,2019-01-01,,"A"
103346,"Abbie","Mcbride","M",1968,"married","107 East Hanson Avenue","78558","Los Angeles",51806,"CA",52567,52790,"188-559-8042","L: 300,000 and above",11000,"Mcbride@company.example.com","Customer total",52772,,2019-01-01,,"A"
103432,"Jadyn","Anderson","F",1991,"never married","7 South Donna Lake Circle","40696","Atwood",51079,"KS",52630,52790,"296-721-8519","G: 130,000 - 149,999",5000,"Anderson@company.example.com","Customer total",52772,,2019-01-01,,"A"
102851,"Pablo","Spivak","M",1977,"married","57 East Major Drive","58610","Fromberg",51523,"MT",52659,52790,"486-522-8130","F: 110,000 - 129,999",5000,"Spivak@company.example.com","Customer total",52772,,2019-01-01,,"A"
102221,"KaKit","Dadashev","M",1967,"married","107 Middlesex Avenue","55787","Montara",51919,"CA",52567,52790,"558-746-2849","G: 130,000 - 149,999",7000,"Dadashev@company.example.com","Customer total",52772,,2019-01-01,,"A"
102912,"Ramkumar","Cay","M",1971,"never married","37 Whitman Street","55787","Montara",51919,"CA",52567,52790,"268-271-2444","I: 170,000 - 189,999",3000,"Cay@company.example.com","Customer total",52772,,2019-01-01,,"A"
104118,"Alexia","Taft","F",1986,"never married","57 North Union Drive","88252","Crownpoint",51346,"IN",52621,52790,"182-791-7854","I: 170,000 - 189,999",15000,"Taft@company.example.com","Customer total",52772,,2019-01-01,,"A"
102623,"Joe","Mukhin","M",1982,"married","17 North Perry Court","47545","Smyrna",52317,"NY",52679,52790,"340-791-6155","G: 130,000 - 149,999",5000,"Mukhin@company.example.com","Customer total",52772,,2019-01-01,,"A"
102065,"Sunil","Spivak","M",1980,"married","47 East Shannon Road","41497","Earl",51439,"NC",52664,52790,"447-344-5590","K: 250,000 - 299,999",15000,"Spivak@company.example.com","Customer total",52772,,2019-01-01,,"A"
101793,"Buzz","Kuntala","M",1976,"married","67 South Vegas Avenue","85551","Goodhope",51587,"IL",52619,52790,"597-695-1833","D: 70,000 - 89,999",9000,"Kuntala@company.example.com","Customer total",52772,,2019-01-01,,"A"
103719,"Trinity","Kerry","M",1996,"never married","27 South Lunenburg Boulevard","48346","Noma",51985,"FL",52595,52790,"224-445-8600","B: 30,000 - 49,999",1500,"Kerry@company.example.com","Customer total",52772,,2019-01-01,,"A"
102336,"Denis","Spivak","M",1983,"married","17 Clayton Court","37781","Dillsboro",51388,"IN",52621,52790,"661-336-1534","H: 150,000 - 169,999",5000,"Spivak@company.example.com","Customer total",52772,,2019-01-01,,"A"
103647,"Cody","Tang","M",1966,"married","87 West Pueblo Avenue","31132","Saint Marks",52279,"FL",52595,52790,"626-642-4260","I: 170,000 - 189,999",9000,"Tang@company.example.com","Customer total",52772,,2019-01-01,,"A"
101662,"Marcos","Berger","M",1969,"married","77 West Roane Avenue","46567","Union City",52407,"IN",52621,52790,"190-237-1129","J: 190,000 - 249,999",11000,"Berger@company.example.com","Customer total",52772,,2019-01-01,,"A"
101016,"Nicholas","Dowd","M",1992,"married","57 West Accomack Drive","70669","Aneta",51065,"ND",52665,52790,"337-476-4729","K: 250,000 - 299,999",7000,"Dowd@company.example.com","Customer total",52772,,2019-01-01,,"A"
100617,"Haley","Dosi","F",1996,"never married","67 West Santa Monica Avenue","59500","El Sobrante",51446,"CA",52567,52790,"274-659-7364","L: 300,000 and above",11000,"Dosi@company.example.com","Customer total",52772,,2019-01-01,,"A"
100792,"Haley","Wilbur","F",1963,"married","47 South Big Horn Road","72390","Washington",52498,"TX",52745,52790,"478-365-2789","J: 190,000 - 249,999",15000,"Wilbur@company.example.com","Customer total",52772,,2019-01-01,,"A"
100319,"Dakota","Clark","M",1993,"never married","27 South Salt Lake Boulevard","77448","Franklin",51518,"GE",52604,52790,"154-528-2876","D: 70,000 - 89,999",3000,"Clark@company.example.com","Customer total",52772,,2019-01-01,,"A"
100162,"Connor","Cackett","M",1966,"divorced","67 North Parke Avenue","69776","Hiseville",51663,"KY",52632,52790,"210-728-1748","I: 170,000 - 189,999",5000,"Cackett@company.example.com","Customer total",52772,,2019-01-01,,"A"
104122,"Sydney","Chin","M",1973,"married","117 West University Avenue","69776","Hiseville",51663,"KY",52632,52790,"127-405-6542","F: 110,000 - 129,999",1500,"Chin@company.example.com","Customer total",52772,,2019-01-01,,"A"
103167,"Alana","Yaskovich","M",1994,"never married","107 North Fremont Avenue","67843","Arbuckle",51069,"CA",52567,52790,"507-636-7334","F: 110,000 - 129,999",3000,"Yaskovich@company.example.com","Customer total",52772,,2019-01-01,,"A"
102258,"Jim","Myczkowski","F",1924,"never married","37 West Orleans Street","44130","San Mateo",52290,"CA",52567,52790,"669-162-9814","G: 130,000 - 149,999",11000,"Myczkowski@company.example.com","Customer total",52772,,2019-01-01,,"A"
102301,"Xiafang","Hornick","F",1991,"never married","87 East Park Avenue","81172","Fort Klamath",51514,"OR",52690,52790,"564-277-8960","K: 250,000 - 299,999",15000,"Hornick@company.example.com","Customer total",52772,,2019-01-01,,"A"
104486,"Samuel","Yaskovich","M",1971,"married","17 Douglas Court","45704","Mackville",51890,"KY",52632,52790,"429-343-7845","K: 250,000 - 299,999",7000,"Yaskovich@company.example.com","Customer total",52772,,2019-01-01,,"A"
103353,"Trinity","Chin","M",1970,"married","37 South Calaveras Street","69776","Hiseville",51663,"KY",52632,52790,"568-584-4756","K: 250,000 - 299,999",11000,"Chin@company.example.com","Customer total",52772,,2019-01-01,,"A"
103187,"Abbie","Tansey","M",1936,"married","47 East Trinity Road","45704","Mackville",51890,"KY",52632,52790,"118-327-8411","A: Below 30,000",1500,"Tansey@company.example.com","Customer total",52772,,2019-01-01,,"A"
102059,"Buzz","Mcevoy","M",1977,"married","67 North Doniphan Avenue","55787","Montara",51919,"CA",52567,52790,"363-789-9373","H: 150,000 - 169,999",7000,"Mcevoy@company.example.com","Customer total",52772,,2019-01-01,,"A"
101011,"Jaden","Prabu","M",1979,"married","77 South Hinds Avenue","33065","Blackduck",51195,"MN",52656,52790,"199-244-8261","J: 190,000 - 249,999",15000,"Prabu@company.example.com","Customer total",52772,,2019-01-01,,"A"
101384,"Joshua","Herold","M",1994,"never married","97 South Carbon Avenue","70669","Aneta",51065,"ND",52665,52790,"432-339-6270","J: 190,000 - 249,999",9000,"Herold@company.example.com","Customer total",52772,,2019-01-01,,"A"
101312,"Noah","Nicholo","F",1954,"widowed","77 West Florida Avenue","80202","Birchwood",51191,"TN",52744,52790,"370-770-5366","K: 250,000 - 299,999",11000,"Nicholo@company.example.com","Customer total",52772,,2019-01-01,,"A"
101388,"Brayden","Campbell","M",1981,"never married","37 East Ochiltree Street","67843","Arbuckle",51069,"CA",52567,52790,"471-762-5129","L: 300,000 and above",11000,"Campbell@company.example.com","Customer total",52772,,2019-01-01,,"A"
103070,"Samantha","Kilroy","M",1972,"never married","117 Holly Avenue","67843","Arbuckle",51069,"CA",52567,52790,"102-615-2960","J: 190,000 - 249,999",11000,"Kilroy@company.example.com","Customer total",52772,,2019-01-01,,"A"
101070,"Haley","Shea","F",1989,"never married","67 South Knox Avenue","58488","Dolores",51391,"CO",52569,52790,"391-646-9691","K: 250,000 - 299,999",7000,"Shea@company.example.com","Customer total",52772,,2019-01-01,,"A"
103059,"Anushka","Moy","F",1959,"divorced","37 South Otero Street","59500","El Sobrante",51446,"CA",52567,52790,"614-588-6631","L: 300,000 and above",7000,"Moy@company.example.com","Customer total",52772,,2019-01-01,,"A"
102547,"Jim","Kuntala","F",1997,"never married","27 North Wabash Boulevard","87454","Myrtle Grove",51935,"NC",52664,52790,"559-624-5845","I: 170,000 - 189,999",1500,"Kuntala@company.example.com","Customer total",52772,,2019-01-01,,"A"
103269,"Trinity","Haus","F",1989,"never married","47 East Bacon Road","75824","Rhineland",52165,"MO",52657,52790,"672-366-8685","I: 170,000 - 189,999",10000,"Haus@company.example.com","Customer total",52772,,2019-01-01,,"A"
104201,"Spencer","Tansey","F",1968,"widowed","17 North Bayamon Court","47195","Shipman",52310,"IL",52619,52790,"507-693-2526","H: 150,000 - 169,999",3000,"Tansey@company.example.com","Customer total",52772,,2019-01-01,,"A"
102779,"Jacek","Mccracken","M",1960,"married","87 Lee Avenue","44130","San Mateo",52290,"CA",52567,52790,"135-598-6507","E: 90,000 - 109,999",10000,"Mccracken@company.example.com","Customer total",52772,,2019-01-01,,"A"
103517,"Abbie","Kerry","M",1985,"married","17 Potter Court","92237","Orangeville",52036,"IL",52619,52790,"371-413-4561","D: 70,000 - 89,999",15000,"Kerry@company.example.com","Customer total",52772,,2019-01-01,,"A"
100184,"Haley","Clark","F",1973,"never married","87 North Medina Avenue","43329","Attica",51078,"NY",52679,52790,"207-291-8356","B: 30,000 - 49,999",1500,"Clark@company.example.com","Customer total",52772,,2019-01-01,,"A"
102372,"Pablo","Dadashev","F",1993,"married","17 Montour Court","77306","Berkley",51182,"IA",52618,52790,"361-339-3572","K: 250,000 - 299,999",7000,"Dadashev@company.example.com","Customer total",52772,,2019-01-01,,"A"
101103,"Andrew","Bishop","M",1975,"married","87 South Hidalgo Avenue","33415","Pala",52101,"CA",52567,52790,"519-358-7337","K: 250,000 - 299,999",11000,"Bishop@company.example.com","Customer total",52772,,2019-01-01,,"A"
102766,"Jian","Spivak","M",1983,"never married","27 East Bath Boulevard","48346","Noma",51985,"FL",52595,52790,"160-663-2337","I: 170,000 - 189,999",11000,"Spivak@company.example.com","Customer total",52772,,2019-01-01,,"A"
102509,"Marcos","Krishnan","M",1986,"married","27 North Hospital Boulevard","38312","Forrestcity",51513,"AR",52540,52790,"602-684-5009","J: 190,000 - 249,999",7000,"Krishnan@company.example.com","Customer total",52772,,2019-01-01,,"A"
